commodity,country,quantity
"Poultry, Meat, Turkey",Canada,215.0
"Poultry, Meat, Turkey",China,555.0
"Poultry, Meat, Turkey",Denmark,40.0
"Poultry, Meat, Turkey",EU-15,82.0
"Poultry, Meat, Turkey",Egypt,73.0
"Poultry, Meat, Turkey",European Union,1392.0
"Poultry, Meat, Turkey",Former Czechoslovakia,0.0
"Poultry, Meat, Turkey",Former Yugoslavia,0.0
"Poultry, Meat, Turkey",France,80.0
"Poultry, Meat, Turkey",German Democratic Republic,2.0
"Poultry, Meat, Turkey",Germany,796.0
"Poultry, Meat, Turkey","Germany, Federal Republic of",1198.0
"Poultry, Meat, Turkey",Greece,24.0
"Poultry, Meat, Turkey",Hong Kong,96.0
"Poultry, Meat, Turkey",Hungary,9.0
"Poultry, Meat, Turkey",Ireland,29.0
"Poultry, Meat, Turkey",Israel,0.0
"Poultry, Meat, Turkey",Italy,150.0
"Poultry, Meat, Turkey",Japan,10.0
"Poultry, Meat, Turkey","Korea, South",97.0
"Poultry, Meat, Turkey",Mexico,3140.0
"Poultry, Meat, Turkey",Netherlands,441.0
"Poultry, Meat, Turkey",Norway,0.0
"Poultry, Meat, Turkey",Peru,0.0
"Poultry, Meat, Turkey",Poland,83.0
"Poultry, Meat, Turkey",Portugal,8.0
"Poultry, Meat, Turkey",Russia,1873.0
"Poultry, Meat, Turkey",South Africa,521.0
"Poultry, Meat, Turkey",Spain,145.0
"Poultry, Meat, Turkey",Sweden,0.0
"Poultry, Meat, Turkey",Switzerland,49.0
"Poultry, Meat, Turkey",Taiwan,159.0
"Poultry, Meat, Turkey",Turkey,0.0
"Poultry, Meat, Turkey",Union of Soviet Socialist Repu,80.0
"Poultry, Meat, Turkey",United Kingdom,296.0
"Poultry, Meat, Turkey",United States,91.0
"Poultry, Meat, Turkey",Venezuela,0.0
"Poultry, Meat, Turkey",Yugoslavia (>05/92),0.0
Raisins,Afghanistan,0.0
Raisins,Algeria,109775.0
Raisins,Argentina,2182.0
Raisins,Australia,484215.0
Raisins,Brazil,307725.0
Raisins,Canada,470375.0
Raisins,Chile,9816.0
Raisins,China,191038.0
Raisins,Colombia,103481.0
Raisins,European Union,4797105.0
Raisins,Former Yugoslavia,0.0
Raisins,Greece,11260.0
Raisins,India,123500.0
Raisins,Iran,3000.0
Raisins,Iraq,150300.0
Raisins,Japan,451750.0
Raisins,Kazakhstan,57150.0
Raisins,"Korea, North",0.0
Raisins,"Korea, South",56250.0
Raisins,Malaysia,88750.0
Raisins,Mexico,263217.0
Raisins,Morocco,64800.0
Raisins,New Zealand,114250.0
Raisins,Norway,61000.0
Raisins,Peru,82400.0
Raisins,Philippines,51900.0
Raisins,Russia,824675.0
Raisins,South Africa,10183.0
Raisins,Spain,0.0
Raisins,Switzerland,61800.0
Raisins,Taiwan,93800.0
Raisins,Turkey,67138.0
Raisins,Ukraine,255450.0
Raisins,United Arab Emirates,198700.0
Raisins,United States,462376.0
Raisins,Uzbekistan,0.0
Raisins,Venezuela,60900.0
"Rice, Milled",Afghanistan,3781.0
"Rice, Milled",Algeria,2290.0
"Rice, Milled",Angola,5572.0
"Rice, Milled",Argentina,197.0
"Rice, Milled",Armenia,109.0
"Rice, Milled",Australia,2556.0
"Rice, Milled",Azerbaijan,392.0
"Rice, Milled",Bangladesh,27184.0
"Rice, Milled",Belarus,527.0
"Rice, Milled",Benin,3802.0
"Rice, Milled",Bolivia,560.0
"Rice, Milled",Bosnia and Herzegovina,147.0
"Rice, Milled",Brazil,22990.0
"Rice, Milled",Brunei,1229.0
"Rice, Milled",Bulgaria,606.0
"Rice, Milled",Burkina,4213.0
"Rice, Milled",Burma,66.0
"Rice, Milled",Cambodia,2912.0
"Rice, Milled",Cameroon,6757.0
"Rice, Milled",Canada,9218.0
"Rice, Milled",Cape Verde,39.0
"Rice, Milled",Chad,282.0
"Rice, Milled",Chile,2890.0
"Rice, Milled",China,27329.0
"Rice, Milled",Colombia,3706.0
"Rice, Milled",Congo (Kinshasa),2191.0
"Rice, Milled",Costa Rica,1997.0
"Rice, Milled",Cote d'Ivoire,21466.0
"Rice, Milled",Croatia,56.0
"Rice, Milled",Cuba,16587.0
"Rice, Milled",Cyprus,47.0
"Rice, Milled",Czech Republic,349.0
"Rice, Milled",Djibouti,840.0
"Rice, Milled",Dominican Republic,1346.0
"Rice, Milled",EU-15,25607.0
"Rice, Milled",EU-25,0.0
"Rice, Milled",Ecuador,673.0
"Rice, Milled",Egypt,888.0
"Rice, Milled",El Salvador,1444.0
"Rice, Milled",Estonia,46.0
"Rice, Milled",European Union,21143.0
"Rice, Milled",Former Czechoslovakia,2089.0
"Rice, Milled",Former Yugoslavia,653.0
"Rice, Milled",Gabon,63.0
"Rice, Milled","Gambia, The",2916.0
"Rice, Milled",Ghana,9378.0
"Rice, Milled",Guatemala,1134.0
"Rice, Milled",Guinea,7927.0
"Rice, Milled",Guinea-Bissau,1879.0
"Rice, Milled",Guyana,0.0
"Rice, Milled",Haiti,7344.0
"Rice, Milled",Honduras,2007.0
"Rice, Milled",Hong Kong,19492.0
"Rice, Milled",Hungary,810.0
"Rice, Milled",India,8569.0
"Rice, Milled",Indonesia,63287.0
"Rice, Milled",Iran,42931.0
"Rice, Milled",Iraq,27608.0
"Rice, Milled",Israel,2733.0
"Rice, Milled",Jamaica,3142.0
"Rice, Milled",Japan,19572.0
"Rice, Milled",Jordan,4558.0
"Rice, Milled",Kazakhstan,705.0
"Rice, Milled",Kenya,7313.0
"Rice, Milled","Korea, North",5965.0
"Rice, Milled","Korea, South",12612.0
"Rice, Milled",Kuwait,5290.0
"Rice, Milled",Kyrgyzstan,228.0
"Rice, Milled",Laos,1779.0
"Rice, Milled",Lebanon,1593.0
"Rice, Milled",Liberia,4934.0
"Rice, Milled",Libya,4932.0
"Rice, Milled",Macau,363.0
"Rice, Milled",Macedonia,5.0
"Rice, Milled",Madagascar,7427.0
"Rice, Milled",Malawi,185.0
"Rice, Milled",Malaysia,27007.0
"Rice, Milled",Mali,2650.0
"Rice, Milled",Mauritania,2596.0
"Rice, Milled",Mauritius,3638.0
"Rice, Milled",Mexico,13071.0
"Rice, Milled",Morocco,549.0
"Rice, Milled",Mozambique,7190.0
"Rice, Milled",Nepal,2226.0
"Rice, Milled",New Zealand,674.0
"Rice, Milled",Nicaragua,2343.0
"Rice, Milled",Niger,3047.0
"Rice, Milled",Nigeria,42964.0
"Rice, Milled",Norway,101.0
"Rice, Milled",Oman,3886.0
"Rice, Milled",Pakistan,317.0
"Rice, Milled",Panama,901.0
"Rice, Milled",Papua New Guinea,6328.0
"Rice, Milled",Paraguay,117.0
"Rice, Milled",Peru,6281.0
"Rice, Milled",Philippines,35052.0
"Rice, Milled",Poland,2831.0
"Rice, Milled",Qatar,831.0
"Rice, Milled",Reunion,2367.0
"Rice, Milled",Romania,1746.0
"Rice, Milled",Russia,7445.0
"Rice, Milled",Rwanda,330.0
"Rice, Milled",Saudi Arabia,33207.0
"Rice, Milled",Senegal,25312.0
"Rice, Milled",Sierra Leone,4242.0
"Rice, Milled",Singapore,14868.0
"Rice, Milled",Slovakia,126.0
"Rice, Milled",Slovenia,61.0
"Rice, Milled",Somalia,3945.0
"Rice, Milled",South Africa,20112.0
"Rice, Milled",Sri Lanka,13753.0
"Rice, Milled",Sudan,1171.0
"Rice, Milled",Suriname,0.0
"Rice, Milled",Swaziland,1.0
"Rice, Milled",Switzerland,2739.0
"Rice, Milled",Syria,6948.0
"Rice, Milled",Taiwan,1853.0
"Rice, Milled",Tajikistan,167.0
"Rice, Milled",Tanzania,4177.0
"Rice, Milled",Thailand,2631.0
"Rice, Milled",Togo,2553.0
"Rice, Milled",Trinidad and Tobago,1841.0
"Rice, Milled",Turkey,8524.0
"Rice, Milled",Turkmenistan,597.0
"Rice, Milled",Uganda,1155.0
"Rice, Milled",Ukraine,1746.0
"Rice, Milled",Union of Soviet Socialist Repu,10090.0
"Rice, Milled",United Arab Emirates,6087.0
"Rice, Milled",United States,11985.0
"Rice, Milled",Uruguay,43.0
"Rice, Milled",Uzbekistan,617.0
"Rice, Milled",Venezuela,3092.0
"Rice, Milled",Vietnam,15294.0
"Rice, Milled",Yemen,6206.0
"Rice, Milled",Yemen (Aden),1119.0
"Rice, Milled",Yemen (Sanaa),815.0
"Rice, Milled",Zambia,283.0
Rye,Albania,25.0
Rye,Argentina,0.0
Rye,Australia,90.0
Rye,Belarus,698.0
Rye,Bosnia and Herzegovina,0.0
Rye,Brazil,18.0
Rye,Bulgaria,81.0
Rye,Canada,49.0
Rye,Chile,90.0
Rye,China,1327.0
Rye,Croatia,7.0
Rye,Czech Republic,375.0
Rye,EU-15,9339.0
Rye,EU-25,0.0
Rye,Ecuador,0.0
Rye,Estonia,393.0
Rye,European Union,1549.0
Rye,Former Czechoslovakia,1778.0
Rye,Former Yugoslavia,176.0
Rye,Hungary,540.0
Rye,Israel,670.0
Rye,Japan,9627.0
Rye,Kazakhstan,424.0
Rye,"Korea, South",2936.0
Rye,Latvia,458.0
Rye,Lithuania,415.0
Rye,Macedonia,0.0
Rye,Moldova,523.0
Rye,Norway,1812.0
Rye,Poland,4407.0
Rye,Romania,776.0
Rye,Russia,3621.0
Rye,Serbia,2.0
Rye,Serbia and Montenegro,0.0
Rye,Slovakia,92.0
Rye,Slovenia,0.0
Rye,South Africa,9.0
Rye,Switzerland,616.0
Rye,Tajikistan,70.0
Rye,Turkey,444.0
Rye,Ukraine,1757.0
Rye,Union of Soviet Socialist Repu,3558.0
Rye,United States,3948.0
Rye,Uzbekistan,269.0
Sorghum,Argentina,52.0
Sorghum,Australia,282.0
Sorghum,Benin,27.0
Sorghum,Bolivia,34.0
Sorghum,Botswana,1328.0
Sorghum,Brazil,740.0
Sorghum,Burkina,233.0
Sorghum,Burundi,10.0
Sorghum,Cameroon,105.0
Sorghum,Central African Republic,0.0
Sorghum,Chad,235.0
Sorghum,Chile,4016.0
Sorghum,China,13669.0
Sorghum,Colombia,3789.0
Sorghum,Congo (Kinshasa),0.0
Sorghum,Costa Rica,217.0
Sorghum,Cote d'Ivoire,39.0
Sorghum,Cyprus,608.0
Sorghum,Dominican Republic,12.0
Sorghum,EU-15,43980.0
Sorghum,EU-25,0.0
Sorghum,Ecuador,504.0
Sorghum,Egypt,338.0
Sorghum,El Salvador,159.0
Sorghum,Eritrea,700.0
Sorghum,Ethiopia,1102.0
Sorghum,European Union,10583.0
Sorghum,Former Czechoslovakia,673.0
Sorghum,"Gambia, The",1.0
Sorghum,Ghana,98.0
Sorghum,Guatemala,115.0
Sorghum,Guinea,0.0
Sorghum,Guinea-Bissau,0.0
Sorghum,Haiti,5.0
Sorghum,Honduras,125.0
Sorghum,India,7490.0
Sorghum,Iran,1701.0
Sorghum,Iraq,11.0
Sorghum,Israel,15848.0
Sorghum,Jamaica,0.0
Sorghum,Japan,149090.0
Sorghum,Jordan,565.0
Sorghum,Kenya,569.0
Sorghum,"Korea, South",3284.0
Sorghum,Lesotho,214.0
Sorghum,Mali,10.0
Sorghum,Mauritania,56.0
Sorghum,Mexico,97023.0
Sorghum,Morocco,565.0
Sorghum,Mozambique,46.0
Sorghum,Nicaragua,102.0
Sorghum,Niger,1357.0
Sorghum,Nigeria,324.0
Sorghum,Norway,3098.0
Sorghum,Pakistan,163.0
Sorghum,Paraguay,2.0
Sorghum,Peru,662.0
Sorghum,Philippines,293.0
Sorghum,Poland,3815.0
Sorghum,Romania,1189.0
Sorghum,Russia,1412.0
Sorghum,Rwanda,98.0
Sorghum,Saudi Arabia,4968.0
Sorghum,Senegal,1212.0
Sorghum,Sierra Leone,0.0
Sorghum,Somalia,610.0
Sorghum,South Africa,712.0
Sorghum,South Sudan,49.0
Sorghum,Sudan,3540.0
Sorghum,Swaziland,73.0
Sorghum,Taiwan,8954.0
Sorghum,Tanzania,65.0
Sorghum,Thailand,56.0
Sorghum,Togo,15.0
Sorghum,Tunisia,181.0
Sorghum,Turkey,841.0
Sorghum,Uganda,219.0
Sorghum,Ukraine,2.0
Sorghum,Union of Soviet Socialist Repu,14039.0
Sorghum,United States,290.0
Sorghum,Uruguay,175.0
Sorghum,Venezuela,11053.0
Sorghum,Yemen,36.0
Sorghum,Yemen (Aden),0.0
Sorghum,Yemen (Sanaa),0.0
Sorghum,Zambia,135.0
Sorghum,Zimbabwe,507.0
"Sugar, Centrifugal",Afghanistan,2624.0
"Sugar, Centrifugal",Albania,1877.0
"Sugar, Centrifugal",Algeria,39506.0
"Sugar, Centrifugal",Angola,6159.0
"Sugar, Centrifugal",Argentina,621.0
"Sugar, Centrifugal",Armenia,1390.0
"Sugar, Centrifugal",Australia,811.0
"Sugar, Centrifugal",Austria,136.0
"Sugar, Centrifugal",Azerbaijan,6564.0
"Sugar, Centrifugal","Bahamas, The",468.0
"Sugar, Centrifugal",Bahrain,672.0
"Sugar, Centrifugal",Bangladesh,23899.0
"Sugar, Centrifugal",Barbados,318.0
"Sugar, Centrifugal",Belarus,8491.0
"Sugar, Centrifugal",Belize,37.0
"Sugar, Centrifugal",Benin,1459.0
"Sugar, Centrifugal",Bermuda,99.0
"Sugar, Centrifugal",Bolivia,96.0
"Sugar, Centrifugal",Bosnia and Herzegovina,2471.0
"Sugar, Centrifugal",Botswana,1621.0
"Sugar, Centrifugal",Brazil,486.0
"Sugar, Centrifugal",Brunei,354.0
"Sugar, Centrifugal",Bulgaria,13002.0
"Sugar, Centrifugal",Burkina,694.0
"Sugar, Centrifugal",Burma,774.0
"Sugar, Centrifugal",Burundi,206.0
"Sugar, Centrifugal",Cambodia,5661.0
"Sugar, Centrifugal",Cameroon,1480.0
"Sugar, Centrifugal",Canada,55579.0
"Sugar, Centrifugal",Cape Verde,463.0
"Sugar, Centrifugal",Central African Republic,280.0
"Sugar, Centrifugal",Chad,548.0
"Sugar, Centrifugal",Chile,11989.0
"Sugar, Centrifugal",China,75816.0
"Sugar, Centrifugal",Colombia,2217.0
"Sugar, Centrifugal",Comoros,155.0
"Sugar, Centrifugal",Congo (Brazzaville),753.0
"Sugar, Centrifugal",Congo (Kinshasa),1888.0
"Sugar, Centrifugal",Costa Rica,199.0
"Sugar, Centrifugal",Cote d'Ivoire,1927.0
"Sugar, Centrifugal",Croatia,1028.0
"Sugar, Centrifugal",Cuba,1203.0
"Sugar, Centrifugal",Cyprus,721.0
"Sugar, Centrifugal",Czech Republic,651.0
"Sugar, Centrifugal",Denmark,150.0
"Sugar, Centrifugal",Djibouti,1812.0
"Sugar, Centrifugal",Dominican Republic,1020.0
"Sugar, Centrifugal",EU-15,93884.0
"Sugar, Centrifugal",EU-25,5179.0
"Sugar, Centrifugal",Ecuador,1545.0
"Sugar, Centrifugal",Egypt,33397.0
"Sugar, Centrifugal",El Salvador,11.0
"Sugar, Centrifugal",Estonia,902.0
"Sugar, Centrifugal",Ethiopia,1288.0
"Sugar, Centrifugal",European Union,30116.0
"Sugar, Centrifugal",Fiji,386.0
"Sugar, Centrifugal",Finland,5348.0
"Sugar, Centrifugal",Former Czechoslovakia,3863.0
"Sugar, Centrifugal",Former Yugoslavia,3498.0
"Sugar, Centrifugal",Fr.Ter.Africa-Issas,0.0
"Sugar, Centrifugal",France,0.0
"Sugar, Centrifugal",French Polynesia,59.0
"Sugar, Centrifugal",French West Indies,66.0
"Sugar, Centrifugal",Gabon,162.0
"Sugar, Centrifugal","Gambia, The",1677.0
"Sugar, Centrifugal",Georgia,4672.0
"Sugar, Centrifugal",German Democratic Republic,3145.0
"Sugar, Centrifugal","Germany, Federal Republic of",0.0
"Sugar, Centrifugal",Ghana,8647.0
"Sugar, Centrifugal",Gibraltar,32.0
"Sugar, Centrifugal",Gilbert and Ellice Islands,15.0
"Sugar, Centrifugal",Greece,1385.0
"Sugar, Centrifugal",Greenland,18.0
"Sugar, Centrifugal",Grenada,135.0
"Sugar, Centrifugal",Guadeloupe,0.0
"Sugar, Centrifugal",Guatemala,12.0
"Sugar, Centrifugal",Guinea,2013.0
"Sugar, Centrifugal",Guinea-Bissau,265.0
"Sugar, Centrifugal",Guyana,269.0
"Sugar, Centrifugal",Haiti,3464.0
"Sugar, Centrifugal",Honduras,301.0
"Sugar, Centrifugal",Hong Kong,8021.0
"Sugar, Centrifugal",Hungary,1992.0
"Sugar, Centrifugal",Iceland,514.0
"Sugar, Centrifugal",India,19374.0
"Sugar, Centrifugal",Indonesia,50216.0
"Sugar, Centrifugal",Iran,42263.0
"Sugar, Centrifugal",Iraq,24262.0
"Sugar, Centrifugal",Ireland,609.0
"Sugar, Centrifugal",Israel,15577.0
"Sugar, Centrifugal",Italy,19.0
"Sugar, Centrifugal",Jamaica,2764.0
"Sugar, Centrifugal",Japan,99576.0
"Sugar, Centrifugal",Jordan,7675.0
"Sugar, Centrifugal",Kazakhstan,10821.0
"Sugar, Centrifugal",Kenya,6402.0
"Sugar, Centrifugal","Korea, North",4638.0
"Sugar, Centrifugal","Korea, South",51596.0
"Sugar, Centrifugal",Kuwait,2993.0
"Sugar, Centrifugal",Kyrgyzstan,5111.0
"Sugar, Centrifugal",Laos,940.0
"Sugar, Centrifugal",Latvia,1456.0
"Sugar, Centrifugal",Lebanon,4419.0
"Sugar, Centrifugal",Liberia,621.0
"Sugar, Centrifugal",Libya,8485.0
"Sugar, Centrifugal",Lithuania,421.0
"Sugar, Centrifugal",Macau,199.0
"Sugar, Centrifugal",Macedonia,2853.0
"Sugar, Centrifugal",Madagascar,2023.0
"Sugar, Centrifugal",Malawi,73.0
"Sugar, Centrifugal",Malaysia,43627.0
"Sugar, Centrifugal",Maldives,276.0
"Sugar, Centrifugal",Mali,1449.0
"Sugar, Centrifugal",Malta,557.0
"Sugar, Centrifugal",Martinique,0.0
"Sugar, Centrifugal",Mauritania,4086.0
"Sugar, Centrifugal",Mauritius,583.0
"Sugar, Centrifugal",Mexico,11463.0
"Sugar, Centrifugal",Moldova,644.0
"Sugar, Centrifugal",Mongolia,1956.0
"Sugar, Centrifugal",Morocco,24890.0
"Sugar, Centrifugal",Mozambique,3038.0
"Sugar, Centrifugal",Nepal,548.0
"Sugar, Centrifugal",Netherlands,0.0
"Sugar, Centrifugal",Netherlands Antilles,455.0
"Sugar, Centrifugal",New Caledonia,722.0
"Sugar, Centrifugal",New Zealand,8426.0
"Sugar, Centrifugal",Nicaragua,164.0
"Sugar, Centrifugal",Niger,1191.0
"Sugar, Centrifugal",Nigeria,33241.0
"Sugar, Centrifugal",Norway,6812.0
"Sugar, Centrifugal",Oman,1589.0
"Sugar, Centrifugal",Pakistan,10056.0
"Sugar, Centrifugal",Panama,32.0
"Sugar, Centrifugal",Papua New Guinea,375.0
"Sugar, Centrifugal",Paraguay,558.0
"Sugar, Centrifugal",Peru,7357.0
"Sugar, Centrifugal",Philippines,3471.0
"Sugar, Centrifugal",Poland,2953.0
"Sugar, Centrifugal",Portugal,5732.0
"Sugar, Centrifugal",Puerto Rico,1146.0
"Sugar, Centrifugal",Qatar,559.0
"Sugar, Centrifugal",Reunion,0.0
"Sugar, Centrifugal",Romania,9276.0
"Sugar, Centrifugal",Russia,82819.0
"Sugar, Centrifugal",Rwanda,401.0
"Sugar, Centrifugal",Samoa,192.0
"Sugar, Centrifugal",Saudi Arabia,30455.0
"Sugar, Centrifugal",Senegal,3017.0
"Sugar, Centrifugal",Serbia,1711.0
"Sugar, Centrifugal",Seychelles,115.0
"Sugar, Centrifugal",Sierra Leone,809.0
"Sugar, Centrifugal",Singapore,11320.0
"Sugar, Centrifugal",Slovakia,732.0
"Sugar, Centrifugal",Slovenia,654.0
"Sugar, Centrifugal",Somalia,3221.0
"Sugar, Centrifugal",South Africa,4529.0
"Sugar, Centrifugal",Spain,3188.0
"Sugar, Centrifugal",Sri Lanka,17105.0
"Sugar, Centrifugal",St. Kitts and Nevis,16.0
"Sugar, Centrifugal",St. Lucia,20.0
"Sugar, Centrifugal",Sudan,7307.0
"Sugar, Centrifugal",Suriname,490.0
"Sugar, Centrifugal",Swaziland,7.0
"Sugar, Centrifugal",Sweden,2563.0
"Sugar, Centrifugal",Switzerland,11088.0
"Sugar, Centrifugal",Syria,23344.0
"Sugar, Centrifugal",Taiwan,9386.0
"Sugar, Centrifugal",Tajikistan,2586.0
"Sugar, Centrifugal",Tanzania,5067.0
"Sugar, Centrifugal",Thailand,105.0
"Sugar, Centrifugal",Togo,2236.0
"Sugar, Centrifugal",Tonga,70.0
"Sugar, Centrifugal",Trinidad and Tobago,1632.0
"Sugar, Centrifugal",Tunisia,11563.0
"Sugar, Centrifugal",Turkey,2758.0
"Sugar, Centrifugal",Turkmenistan,2360.0
"Sugar, Centrifugal",Uganda,1855.0
"Sugar, Centrifugal",Ukraine,8325.0
"Sugar, Centrifugal",Union of Soviet Socialist Repu,104526.0
"Sugar, Centrifugal",United Arab Emirates,32707.0
"Sugar, Centrifugal",United Kingdom,29288.0
"Sugar, Centrifugal",United States,173017.0
"Sugar, Centrifugal",Uruguay,3580.0
"Sugar, Centrifugal",Uzbekistan,9169.0
"Sugar, Centrifugal",Vanuatu/New Hebrides,93.0
"Sugar, Centrifugal",Venezuela,14195.0
"Sugar, Centrifugal",Vietnam,6022.0
"Sugar, Centrifugal",Virgin Islands of the U.S.,0.0
"Sugar, Centrifugal",Yemen,12518.0
"Sugar, Centrifugal",Yemen (Aden),971.0
"Sugar, Centrifugal",Yemen (Sanaa),2694.0
"Sugar, Centrifugal",Zambia,80.0
"Sugar, Centrifugal",Zimbabwe,1116.0
"Tangerines/Mandarins, Fresh",Afghanistan,0.0
"Tangerines/Mandarins, Fresh",Algeria,0.0
"Tangerines/Mandarins, Fresh",Argentina,4.0
"Tangerines/Mandarins, Fresh",Australia,2.0
"Tangerines/Mandarins, Fresh",Brazil,4.0
"Tangerines/Mandarins, Fresh",Canada,1647.0
"Tangerines/Mandarins, Fresh",China,176.0
"Tangerines/Mandarins, Fresh",Cuba,0.0
"Tangerines/Mandarins, Fresh",Cyprus,0.0
"Tangerines/Mandarins, Fresh",Egypt,0.0
"Tangerines/Mandarins, Fresh",European Union,5027.0
"Tangerines/Mandarins, Fresh","Germany, Federal Republic of",0.0
"Tangerines/Mandarins, Fresh",Greece,3.0
"Tangerines/Mandarins, Fresh",Indonesia,1449.0
"Tangerines/Mandarins, Fresh",Israel,0.0
"Tangerines/Mandarins, Fresh",Italy,431.0
"Tangerines/Mandarins, Fresh",Japan,231.0
"Tangerines/Mandarins, Fresh","Korea, South",5.0
"Tangerines/Mandarins, Fresh",Lebanon,0.0
"Tangerines/Mandarins, Fresh",Malaysia,939.0
"Tangerines/Mandarins, Fresh",Mexico,0.0
"Tangerines/Mandarins, Fresh",Morocco,0.0
"Tangerines/Mandarins, Fresh",Netherlands,0.0
"Tangerines/Mandarins, Fresh",Norway,0.0
"Tangerines/Mandarins, Fresh",Philippines,541.0
"Tangerines/Mandarins, Fresh",Russia,7119.0
"Tangerines/Mandarins, Fresh",Serbia,0.0
"Tangerines/Mandarins, Fresh",South Africa,6.0
"Tangerines/Mandarins, Fresh",Spain,48.0
"Tangerines/Mandarins, Fresh",Sweden,0.0
"Tangerines/Mandarins, Fresh",Switzerland,0.0
"Tangerines/Mandarins, Fresh",Thailand,680.0
"Tangerines/Mandarins, Fresh",Tunisia,0.0
"Tangerines/Mandarins, Fresh",Turkey,73.0
"Tangerines/Mandarins, Fresh",Ukraine,1760.0
"Tangerines/Mandarins, Fresh",United States,2569.0
"Tangerines/Mandarins, Fresh",Uruguay,0.0
"Tangerines/Mandarins, Fresh",Vietnam,1856.0
"Walnuts, Inshell Basis",Australia,131366.0
"Walnuts, Inshell Basis",Brazil,93200.0
"Walnuts, Inshell Basis",Canada,244900.0
"Walnuts, Inshell Basis",Chile,7429.0
"Walnuts, Inshell Basis",China,470519.0
"Walnuts, Inshell Basis",European Union,1792200.0
"Walnuts, Inshell Basis",France,221100.0
"Walnuts, Inshell Basis",Hong Kong,94400.0
"Walnuts, Inshell Basis",India,5800.0
"Walnuts, Inshell Basis",Iran,690.0
"Walnuts, Inshell Basis",Israel,119300.0
"Walnuts, Inshell Basis",Italy,249353.0
"Walnuts, Inshell Basis",Japan,391500.0
"Walnuts, Inshell Basis",Jordan,0.0
"Walnuts, Inshell Basis","Korea, South",248300.0
"Walnuts, Inshell Basis",Mexico,81500.0
"Walnuts, Inshell Basis",Moldova,59000.0
"Walnuts, Inshell Basis",Norway,33400.0
"Walnuts, Inshell Basis",Russia,143600.0
"Walnuts, Inshell Basis",Switzerland,65000.0
"Walnuts, Inshell Basis",Syria,83760.0
"Walnuts, Inshell Basis",Taiwan,61300.0
"Walnuts, Inshell Basis",Turkey,452123.0
"Walnuts, Inshell Basis",Ukraine,0.0
"Walnuts, Inshell Basis",United States,108300.0
"Walnuts, Inshell Basis",Vietnam,0.0
Wheat,Afghanistan,29030.0
Wheat,Albania,10102.0
Wheat,Algeria,180125.0
Wheat,Angola,13899.0
Wheat,Argentina,1498.0
Wheat,Armenia,9103.0
Wheat,Australia,2254.0
Wheat,Azerbaijan,26136.0
Wheat,Bahrain,1637.0
Wheat,Bangladesh,78307.0
Wheat,Barbados,746.0
Wheat,Belarus,16804.0
Wheat,Benin,1240.0
Wheat,Bhutan,89.0
Wheat,Bolivia,15827.0
Wheat,Bosnia and Herzegovina,8623.0
Wheat,Brazil,242985.0
Wheat,Bulgaria,5073.0
Wheat,Burkina,2937.0
Wheat,Burma,3523.0
Wheat,Cameroon,11961.0
Wheat,Canada,7124.0
Wheat,Chad,2768.0
Wheat,Chile,32649.0
Wheat,China,312498.0
Wheat,Colombia,41943.0
Wheat,Congo (Brazzaville),5467.0
Wheat,Congo (Kinshasa),11308.0
Wheat,Costa Rica,7890.0
Wheat,Cote d'Ivoire,12478.0
Wheat,Croatia,223.0
Wheat,Cuba,52628.0
Wheat,Cyprus,2419.0
Wheat,Czech Republic,684.0
Wheat,Dominican Republic,12908.0
Wheat,EU-15,254247.0
Wheat,EU-25,0.0
Wheat,Ecuador,18039.0
Wheat,Egypt,313531.0
Wheat,El Salvador,8353.0
Wheat,Eritrea,2980.0
Wheat,Estonia,2452.0
Wheat,Ethiopia,24575.0
Wheat,European Union,99735.0
Wheat,Fiji,4057.0
Wheat,Former Czechoslovakia,21284.0
Wheat,Former Yugoslavia,14828.0
Wheat,Gabon,2481.0
Wheat,Georgia,19805.0
Wheat,Ghana,11048.0
Wheat,Guatemala,14016.0
Wheat,Guinea,4862.0
Wheat,Guyana,2412.0
Wheat,Haiti,9511.0
Wheat,Honduras,7017.0
Wheat,Hong Kong,18869.0
Wheat,Hungary,4371.0
Wheat,India,106479.0
Wheat,Indonesia,141481.0
Wheat,Iran,128572.0
Wheat,Iraq,96839.0
Wheat,Israel,47148.0
Wheat,Jamaica,11397.0
Wheat,Japan,293826.0
Wheat,Jordan,27214.0
Wheat,Kazakhstan,2094.0
Wheat,Kenya,20236.0
Wheat,"Korea, North",20084.0
Wheat,"Korea, South",153291.0
Wheat,Kuwait,10716.0
Wheat,Kyrgyzstan,9685.0
Wheat,Latvia,2622.0
Wheat,Lebanon,19458.0
Wheat,Lesotho,2389.0
Wheat,Liberia,976.0
Wheat,Libya,47624.0
Wheat,Lithuania,2780.0
Wheat,Macedonia,2308.0
Wheat,Madagascar,3810.0
Wheat,Malawi,496.0
Wheat,Malaysia,45134.0
Wheat,Mali,1051.0
Wheat,Malta,2069.0
Wheat,Mauritania,8450.0
Wheat,Mauritius,5647.0
Wheat,Mexico,83161.0
Wheat,Moldova,5033.0
Wheat,Mongolia,4715.0
Wheat,Morocco,103262.0
Wheat,Mozambique,11624.0
Wheat,Namibia,353.0
Wheat,Nepal,592.0
Wheat,New Zealand,10570.0
Wheat,Nicaragua,4670.0
Wheat,Niger,2612.0
Wheat,Nigeria,78010.0
Wheat,Norway,17136.0
